Year,Month,Day,pmeZip,pmeLatitude,pmeLongitude,Zipcode_4digits
2017,1,3,\N,52.0698576,4.2911114,\N
2017,1,3,\N,52.0698576,4.2911114,\N
2017,1,3,\N,52.0698576,4.2911114,\N
2017,1,3,2545JT,52.0498003,4.2755144,2545
2017,1,3,2545JT,52.0498003,4.2755144,2545
2017,1,3,2592VB,52.0913816,4.3493421,2592
2017,1,3,2565LB,52.0790182,4.2721623,2565
2017,1,3,2542JA,52.0429026,4.2520286,2542
2017,1,3,2587XV,52.1107552,4.2988463,2587
2017,1,3,2491BC,52.0569963,4.3926883,2491
2017,1,3,2592VB,52.0913816,4.3493421,2592
2017,1,3,2592VB,52.0913816,4.3493421,2592
2017,1,3,2541EG,52.0563669,4.3013195,2541
2017,1,3,2512AN,52.0756508,4.3151904,2512
2017,1,3,2491BC,52.0569963,4.3926883,2491
2017,1,3,2565LB,52.0790182,4.2721623,2565
2017,1,3,2491BC,52.0569963,4.3926883,2491
2017,1,3,\N,52.0698576,4.2911114,\N
2017,1,3,2555XZ,52.0634759,4.2464248,2555
2017,1,3,2597AX,52.1024090,4.3162300,2597
2017,1,3,2523JX,52.0542198,4.3198906,2523
2017,1,3,2571XP,52.0710289,4.2876479,2571
2017,1,3,2289AL,52.0488558,4.3437716,2289
2017,1,3,2585BG,52.0890500,4.2997300,2585
2017,1,3,2544AA,52.0552830,4.2735556,2544
2017,1,3,2585BG,52.0890500,4.2997300,2585
2017,1,3,2541XR,52.0564402,4.2714125,2541
2017,1,3,2512VA,52.0740415,4.2992255,2512
2017,1,3,2571PD,52.0688542,4.2935064,2571
2017,1,3,\N,52.0698576,4.2911114,\N
2017,1,3,2584GD,52.1051132,4.2817734,2584
2017,1,3,2584KB,52.1014935,4.2801551,2584
2017,1,3,2561RX,52.0701957,4.2773998,2561
2017,1,3,2565AS,52.0695736,4.2452243,2565
2017,1,3,2552ZC,52.0573394,4.2553695,2552
2017,1,3,2552ZC,52.0573394,4.2553695,2552
2017,1,3,2586CK,52.1129813,4.2820897,2586
2017,1,4,2526BW,52.0659046,4.3079880,2526
2017,1,4,2574JH,52.0666012,4.2718009,2574
2017,1,4,2544DW,52.0495713,4.2515080,2544
2017,1,4,2544DW,52.0495713,4.2515080,2544
2017,1,4,2597AX,52.1024090,4.3162300,2597
2017,1,4,2544KS,52.0424867,4.2541658,2544
2017,1,4,2592VW,52.0907689,4.3512241,2592
2017,1,4,2512BV,52.0747156,4.3111597,2512
2017,1,4,2523BJ,52.0591186,4.3228652,2523
2017,1,4,2531BB,52.0575400,4.2947598,2531
2017,1,4,2597AX,52.1024090,4.3162300,2597
2017,1,4,2497DM,52.0391384,4.3677670,2497
2017,1,4,2497AM,52.0365532,4.3592327,2497
2017,1,4,2544GW,52.0452778,4.2630206,2544
2017,1,4,2531SV,52.0564935,4.3079962,2531
2017,1,4,\N,52.0698576,4.2911114,\N
2017,1,4,2545HD,52.0432360,4.2828931,2545
2017,1,4,2512ZG,52.0715478,4.3097627,2512
2017,1,4,2532BJ,52.0472471,4.2986877,2532
2017,1,4,2571BM,52.0735177,4.2958087,2571
2017,1,4,2545RD,52.0470429,4.2766909,2545
2017,1,4,2543CZ,52.0390786,4.2558991,2543
2017,1,4,2551PA,52.0570221,4.2338354,2551
2017,1,4,2573ZH,52.0619970,4.2868781,2573
2017,1,4,2551GM,52.0613155,4.2371810,2551
2017,1,4,2597AX,52.1024090,4.3162300,2597
2017,1,4,2517KZ,52.0984600,4.2825655,2517
2017,1,4,2532AE,52.0429081,4.2910935,2532
2017,1,4,2517XA,52.0818816,4.2841722,2517
2017,1,4,2597JW,52.1095883,4.3029332,2597
2017,1,4,2566DD,52.0794396,4.2476276,2566
2017,1,4,\N,52.0698576,4.2911114,\N
2017,1,4,2512VA,52.0737920,4.2998700,2512
2017,1,4,2497DG,52.0411131,4.3670748,2497
2017,1,4,\N,52.0698576,4.2911114,\N
2017,1,4,2597AX,52.1024090,4.3162300,2597
2017,1,4,2516WH,52.0634671,4.3356392,2516
2017,1,4,2544WX,52.0461181,4.2597740,2544
2017,1,4,\N,52.0698576,4.2911114,\N
2017,1,4,2518VT,52.0801799,4.2939900,2518
2017,1,4,\N,52.0698576,4.2911114,\N
2017,1,4,\N,52.0698576,4.2911114,\N
2017,1,4,2512VA,52.0737920,4.2998700,2512
2017,1,4,2515GK,52.0661823,4.3137860,2515
2017,1,4,2585BG,52.0890500,4.2997300,2585
2017,1,4,2594NG,52.0846317,4.3271897,2594
2017,1,4,2512VA,52.0737920,4.2998700,2512
2017,1,4,2513BW,52.0785646,4.3037671,2513
2017,1,4,2597AX,52.1024090,4.3162300,2597
2017,1,4,2562JZ,52.0726596,4.2794100,2562
2017,1,4,2552SG,52.0552223,4.2521374,2552
2017,1,4,2562JZ,52.0726596,4.2794100,2562
2017,1,4,\N,52.0698576,4.2911114,\N
2017,1,4,2552TX,52.0538303,4.2437523,2552
2017,1,4,2565BJ,52.0735317,4.2576536,2565
2017,1,4,2562JZ,52.0726596,4.2794100,2562
2017,1,4,2597AX,52.1024090,4.3162300,2597
2017,1,4,2597AX,52.1024090,4.3162300,2597
2017,1,4,2512HJ,52.0758167,4.3142717,2512
2017,1,4,2511BE,52.0781224,4.3129559,2511
2017,1,4,2596PH,52.0976530,4.3154360,2596
2017,1,4,2585BG,52.0890500,4.2997300,2585
2017,1,4,2596PH,52.0976530,4.3154360,2596
2017,1,4,2585BG,52.0890500,4.2997300,2585
2017,1,4,2597AX,52.1024090,4.3162300,2597
2017,1,4,2583AT,52.0960665,4.2700619,2583
2017,1,4,2491AL,52.0705629,4.3972876,2491
2017,1,4,2551GN,52.0605784,4.2360092,2551
2017,1,4,2512VA,52.0740415,4.2992255,2512
2017,1,4,2586BB,52.1086396,4.2772920,2586
2017,1,4,2552BJ,52.0620254,4.2519795,2552
2017,1,4,2552BT,52.0505913,4.2354487,2552
2017,1,4,2526NW,52.0665806,4.3062215,2526
2017,1,4,2547GS,52.0647258,4.2673994,2547
2017,1,4,2526AA,52.0647015,4.3071682,2526
2017,1,4,2562JZ,52.0726596,4.2794100,2562
2017,1,4,2583DB,52.1025157,4.2684672,2583
2017,1,4,2496ZV,52.0522472,4.3908043,2496
2017,1,4,2525HA,52.0628198,4.3008111,2525
2017,1,4,2553BA,52.0545562,4.2326158,2553
2017,1,4,2563PK,52.0718222,4.2659528,2563
2017,1,4,2525HA,52.0628198,4.3008111,2525
2017,1,4,2553BA,52.0545562,4.2326158,2553
2017,1,4,2512VA,52.0737920,4.2998700,2512
2017,1,4,2497BJ,52.0381065,4.3586663,2497
2017,1,4,2597AX,52.1024090,4.3162300,2597
2017,1,4,2518JL,52.0824650,4.2861870,2518
2017,1,4,2516VN,52.0627590,4.3378871,2516
2017,1,4,2562SW,52.0747726,4.2842737,2562
2017,1,4,2591JL,52.0991938,4.3607494,2591
2017,1,4,2526TJ,52.0704589,4.3066821,2526
2017,1,4,2553VW,52.0543926,4.2304837,2553
2017,1,4,2582RN,52.0951265,4.2798312,2582
2017,1,4,2596BE,52.0921458,4.3291422,2596
2017,1,4,2573RK,52.0669196,4.2807195,2573
2017,1,4,2555XP,52.0637734,4.2514830,2555
2017,1,4,2562SW,52.0747726,4.2842737,2562
2017,1,4,2552BZ,52.0514430,4.2347708,2552
2017,1,4,2552BZ,52.0514430,4.2347708,2552
2017,1,4,2283TB,52.0506917,4.3192357,2283
2017,1,4,2521ZE,52.0624149,4.3205847,2521
2017,1,4,2565LN,52.0804209,4.2741115,2565
2017,1,4,2593PP,52.0846856,4.3466627,2593
2017,1,4,2591JL,52.0991938,4.3607494,2591
2017,1,4,2491EA,52.0722864,4.3768868,2491
2017,1,4,2512VA,52.0740415,4.2992255,2512
2017,1,4,2547LR,52.0635722,4.2680262,2547
2017,1,4,2518JL,52.0824650,4.2861870,2518
2017,1,4,2585BG,52.0890500,4.2997300,2585
2017,1,4,\N,52.0698576,4.2911114,\N
2017,1,4,2552ZV,52.0552631,4.2573127,2552
2017,1,4,2512VA,52.0737920,4.2998700,2512
2017,1,4,2512VA,52.0737920,4.2998700,2512
2017,1,4,2592GG,52.0957612,4.3588142,2592
2017,1,4,2512VA,52.0737920,4.2998700,2512
2017,1,4,2517HV,52.0892033,4.2798757,2517
2017,1,4,\N,52.0698576,4.2911114,\N
2017,1,4,2595AK,52.0776900,4.3374900,2595
2017,1,4,2492MG,52.0622510,4.4105088,2492
2017,1,4,2521VR,52.0588311,4.3129707,2521
2017,1,4,2512VA,52.0740415,4.2992255,2512
2017,1,4,\N,52.0698576,4.2911114,\N
2017,1,4,2552ZM,52.0562992,4.2528829,2552
2017,1,4,2591SL,52.1002695,4.3635124,2591
2017,1,4,2552ZM,52.0562992,4.2528829,2552
2017,1,4,2593BH,52.0874558,4.3353477,2593
2017,1,4,2512VA,52.0737920,4.2998700,2512
2017,1,4,2566AW,52.0691069,4.2425233,2566
2017,1,4,2545GK,52.0483527,4.2764251,2545
2017,1,4,2585JV,52.1011134,4.2875648,2585
2017,1,4,\N,52.0698576,4.2911114,\N
2017,1,4,2497DM,52.0391025,4.3677678,2497
2017,1,4,2512VA,52.0737920,4.2998700,2512
2017,1,4,2512VA,52.0737920,4.2998700,2512
2017,1,4,2532EP,52.0496206,4.2996993,2532
2017,1,4,\N,52.0698576,4.2911114,\N
2017,1,4,2512VA,52.0737920,4.2998700,2512
2017,1,4,2517AS,52.0829882,4.2909501,2517
2017,1,4,\N,52.0698576,4.2911114,\N
2017,1,4,2596RH,52.0957807,4.3165926,2596
2017,1,4,2493WZ,52.0571180,4.3999568,2493
2017,1,4,\N,52.0698576,4.2911114,\N
2017,1,4,2525ZT,52.0609663,4.2997948,2525
2017,1,4,2526GM,52.0655213,4.3046150,2526
2017,1,4,2513VX,52.0778468,4.3000730,2513
2017,1,4,2597AD,52.1002288,4.3223974,2597
2017,1,4,2526GM,52.0655213,4.3046150,2526
2017,1,4,2597AD,52.1002288,4.3223974,2597
2017,1,4,2542PT,52.0545776,4.3063657,2542
2017,1,4,2493XG,52.0590124,4.4060385,2493
2017,1,4,2542PT,52.0545776,4.3063657,2542
2017,1,4,2564KB,52.0703196,4.2629711,2564
2017,1,4,2498EH,52.0318397,4.3876387,2498
2017,1,4,2513PS,52.0771096,4.2977249,2513
2017,1,4,2574EH,52.0607179,4.2884126,2574
2017,1,4,\N,52.0698576,4.2911114,\N
2017,1,4,2597AX,52.1024090,4.3162300,2597
2017,1,4,2523AJ,52.0576780,4.3176354,2523
2017,1,4,2574EH,52.0607179,4.2884126,2574
2017,1,4,2512VA,52.0737920,4.2998700,2512
2017,1,4,2572TD,52.0610584,4.2932302,2572
2017,1,4,2553PR,52.0457255,4.2122592,2553
2017,1,4,2525AN,52.0681838,4.2997361,2525
2017,1,4,2544JJ,52.0466082,4.2602719,2544
2017,1,4,2574EH,52.0607179,4.2884126,2574
2017,1,4,2574EH,52.0607179,4.2884126,2574
2017,1,4,2574EH,52.0607179,4.2884126,2574
2017,1,4,2524TR,52.0508711,4.3117367,2524
2017,1,4,2572VJ,52.0634989,4.2919374,2572
2017,1,4,2544JJ,52.0466082,4.2602719,2544
2017,1,4,2533JG,52.0492936,4.2914621,2533
2017,1,4,2591CX,52.0949069,4.3641154,2591
2017,1,4,2523AP,52.0590463,4.3221448,2523
2017,1,4,2552CX,52.0529585,4.2426009,2552
2017,1,4,2572VJ,52.0634989,4.2919374,2572
2017,1,4,\N,52.0698576,4.2911114,\N
2017,1,4,\N,52.0698576,4.2911114,\N
2017,1,4,2552KS,52.0611462,4.2481007,2552
2017,1,4,2597AX,52.1024090,4.3162300,2597
2017,1,4,2512VA,52.0737920,4.2998700,2512
2017,1,4,2552KS,52.0609275,4.2481282,2552
2017,1,4,\N,52.0698576,4.2911114,\N
2017,1,4,2555HP,52.0644696,4.2444649,2555
2017,1,4,2514GG,52.0833580,4.3047509,2514
2017,1,4,2533SP,52.0535775,4.2887516,2533
2017,1,4,2585BG,52.0881632,4.2977053,2585
2017,1,4,\N,52.0698576,4.2911114,\N
2017,1,4,2584ED,52.1045558,4.2846482,2584
2017,1,4,2544GH,52.0452778,4.2630206,2544
2017,1,4,2552BB,52.0497238,4.2375808,2552
2017,1,4,2584ED,52.1045558,4.2846482,2584
2017,1,4,2552BB,52.0497238,4.2375808,2552
2017,1,4,2591GP,52.0968051,4.3651534,2591
2017,1,4,2548RX,52.0241675,4.2883173,2548
2017,1,4,2596AA,52.0863030,4.3162643,2596
2017,1,4,2526BW,52.0658223,4.3078296,2526
2017,1,4,2571CG,52.0682214,4.2758298,2571
2017,1,4,2555XZ,52.0634598,4.2462889,2555
2017,1,4,2587SV,52.1115576,4.2898380,2587
2017,1,4,2555XZ,52.0634598,4.2462889,2555
2017,1,4,2555XZ,52.0634598,4.2462889,2555
2017,1,4,2555XZ,52.0634598,4.2462889,2555
2017,1,4,2547XR,52.0586576,4.2657863,2547
2017,1,4,2547XR,52.0586576,4.2657863,2547
2017,1,5,2555XZ,52.0634598,4.2462889,2555
2017,1,5,2548HE,52.0310431,4.2891833,2548
2017,1,5,2552ER,52.0572174,4.2474352,2552
2017,1,5,2492NJ,52.0690900,4.4125182,2492
2017,1,5,2548HE,52.0310431,4.2891833,2548
2017,1,5,2526EG,52.0672161,4.3118214,2526
2017,1,5,2516VS,52.0642453,4.3362188,2516
2017,1,5,2583DG,52.1026388,4.2672234,2583
2017,1,5,2548MS,52.0407356,4.2884938,2548
2017,1,5,2523ED,52.0548451,4.3145099,2523
2017,1,5,2523ED,52.0548451,4.3145099,2523
2017,1,5,2516VS,52.0642453,4.3362188,2516
2017,1,5,2493XG,52.0590124,4.4060385,2493
2017,1,5,2583BW,52.0927360,4.2656327,2583
2017,1,5,2555DE,52.0684508,4.2351021,2555
2017,1,5,2597BG,52.1084074,4.3074581,2597
2017,1,5,2597AX,52.1024090,4.3162300,2597
2017,1,5,2491CH,52.0658857,4.3883925,2491
2017,1,5,2512VA,52.0737920,4.2998700,2512
2017,1,5,\N,52.0698576,4.2911114,\N
2017,1,5,2512VA,52.0737920,4.2998700,2512
2017,1,5,\N,52.0698576,4.2911114,\N
2017,1,5,2596AR,52.0895496,4.3193538,2596
2017,1,5,2596AR,52.0895496,4.3193538,2596
2017,1,5,2542AA,52.0408016,4.2725602,2542
2017,1,5,2515JS,52.0714442,4.3122011,2515
2017,1,5,2574KA,52.0647006,4.2742255,2574
2017,1,5,\N,52.0555337,4.3656930,\N
2017,1,5,\N,52.0698576,4.2911114,\N
2017,1,5,2512PL,52.0703228,4.2958188,2512
2017,1,5,2511GT,52.0785737,4.3206951,2511
2017,1,5,2511GT,52.0785737,4.3206951,2511
2017,1,5,2597AX,52.1024090,4.3162300,2597
2017,1,5,2592VW,52.0907689,4.3512241,2592
2017,1,5,2547JG,52.0635180,4.2631100,2547
2017,1,5,2496LN,52.0501240,4.3773141,2496
2017,1,5,2593CA,52.0845257,4.3394629,2593
2017,1,5,2491BC,52.0569963,4.3926883,2491
2017,1,5,2583AT,52.0960665,4.2700619,2583
2017,1,5,2491BC,52.0569963,4.3926883,2491
2017,1,5,2597AX,52.1024090,4.3162300,2597
2017,1,5,2564AX,52.0864362,4.2995043,2564
2017,1,5,2585BG,52.0890500,4.2997300,2585
2017,1,5,2511CB,52.0783452,4.3167768,2511
2017,1,5,2565GL,52.0781670,4.2616175,2565
2017,1,5,2491BC,52.0569963,4.3926883,2491
2017,1,5,2552BJ,52.0620254,4.2519795,2552
2017,1,5,2552PN,52.0585478,4.2632042,2552
2017,1,5,2491BC,52.0569963,4.3926883,2491
2017,1,5,2547HW,52.0631841,4.2640837,2547
2017,1,5,2552BJ,52.0620254,4.2519795,2552
2017,1,5,2593HL,52.0896910,4.3441719,2593
2017,1,5,\N,52.0698576,4.2911114,\N
2017,1,5,2512VA,52.0737920,4.2998700,2512
2017,1,5,\N,52.0698576,4.2911114,\N
2017,1,5,2491BC,52.0569963,4.3926883,2491
2017,1,5,2517KZ,52.0984600,4.2825655,2517
2017,1,5,2594XZ,52.0923746,4.3642185,2594
2017,1,5,2544EZ,52.0509188,4.2539676,2544
2017,1,5,2597AX,52.1024090,4.3162300,2597
2017,1,5,2595AK,52.0799962,4.3340430,2595
2017,1,5,2592VW,52.0907689,4.3512241,2592
2017,1,5,2552LZ,52.0593926,4.2493665,2552
2017,1,5,2552KX,52.0534856,4.2510150,2552
2017,1,5,2283TB,52.0506917,4.3192357,2283
2017,1,5,2521ZC,52.0634847,4.3215946,2521
2017,1,5,2548BK,52.0339801,4.2847908,2548
2017,1,5,2563NV,52.0709744,4.2666012,2563
2017,1,5,2524PK,52.0536445,4.3106763,2524
2017,1,5,2566MJ,52.0807468,4.2620525,2566
2017,1,5,2584BW,52.1044388,4.2712509,2584
2017,1,5,2563NV,52.0709744,4.2666012,2563
2017,1,5,2597AX,52.1024090,4.3162300,2597
2017,1,5,2512VA,52.0737920,4.2998700,2512
2017,1,5,2541EA,52.0481217,4.2843617,2541
2017,1,5,2592CE,52.0893593,4.3524242,2592
2017,1,5,2585CG,52.0881632,4.2977053,2585
2017,1,5,2491BC,52.0569963,4.3926883,2491
2017,1,5,2517JC,52.0895877,4.2786988,2517
2017,1,5,2597SP,52.0972390,4.3398363,2597
2017,1,5,2512VA,52.0737920,4.2998700,2512
2017,1,5,2512VA,52.0737920,4.2998700,2512
2017,1,5,2517SC,52.0853186,4.2749380,2517
2017,1,5,2512VA,52.0737920,4.2998700,2512
2017,1,5,2491BC,52.0569963,4.3926883,2491
2017,1,5,\N,52.0698576,4.2911114,\N
2017,1,5,2582CB,52.0909932,4.2742715,2582
2017,1,5,2592TX,52.0929591,4.3549676,2592
2017,1,5,2517SC,52.0853186,4.2749380,2517
2017,1,5,2592TX,52.0929591,4.3549676,2592
2017,1,5,2517SC,52.0853186,4.2749380,2517
2017,1,5,\N,52.0698576,4.2911114,\N
2017,1,5,\N,52.0698576,4.2911114,\N
2017,1,5,2597AX,52.1024090,4.3162300,2597
2017,1,5,2544WX,52.0461181,4.2597740,2544
2017,1,5,2583XX,52.1030834,4.2714599,2583
2017,1,5,2597AX,52.1024090,4.3162300,2597
2017,1,5,2592HH,52.0935526,4.3601492,2592
2017,1,5,2562VG,52.0765768,4.2839958,2562
2017,1,5,2564VD,52.0719050,4.2614435,2564
2017,1,5,2491BC,52.0569963,4.3926883,2491
2017,1,5,2597AX,52.1024090,4.3162300,2597
2017,1,5,2592TT,52.0921933,4.3527234,2592
2017,1,5,2585JV,52.1011134,4.2875648,2585
2017,1,5,2512VA,52.0737920,4.2998700,2512
2017,1,5,\N,52.0698576,4.2911114,\N
2017,1,5,2597JW,52.1095883,4.3029332,2597
2017,1,5,2491BC,52.0569963,4.3926883,2491
2017,1,5,2514CE,52.0863338,4.3116827,2514
2017,1,5,2543SW,52.0416206,4.2679336,2543
2017,1,5,2513AL,52.0782170,4.3087267,2513
2017,1,5,2591SL,52.0997726,4.3642682,2591
2017,1,5,2512VA,52.0737920,4.2998700,2512
2017,1,5,2497NX,52.0355474,4.3797706,2497
2017,1,5,2512VA,52.0740415,4.2992255,2512
2017,1,5,2497NX,52.0355474,4.3797706,2497
2017,1,5,2552SB,52.0552220,4.2508900,2552
2017,1,5,2593BM,52.0855849,4.3372786,2593
2017,1,5,2597AX,52.1024090,4.3162300,2597
2017,1,5,\N,52.0698576,4.2911114,\N
2017,1,5,2552WR,52.0561673,4.2485264,2552
2017,1,5,2511ZB,52.0763705,4.3201644,2511
2017,1,5,\N,52.0698576,4.2911114,\N
2017,1,5,2597AX,52.1024090,4.3162300,2597
2017,1,5,2548MA,52.0433880,4.2889500,2548
2017,1,5,2564BZ,52.0671559,4.2467806,2564
2017,1,5,2513VV,52.0780326,4.3004381,2513
2017,1,5,2531NE,52.0493725,4.3068120,2531
2017,1,5,2597AX,52.1024090,4.3162300,2597
2017,1,5,2552SB,52.0552220,4.2508900,2552
2017,1,5,2512VA,52.0737920,4.2998700,2512
2017,1,5,2521TW,52.0603920,4.3165789,2521
2017,1,5,2512VA,52.0737920,4.2998700,2512
2017,1,5,2544DW,52.0495713,4.2515080,2544
2017,1,5,2491BC,52.0569963,4.3926883,2491
2017,1,5,2491BC,52.0569963,4.3926883,2491
2017,1,5,2512VA,52.0737920,4.2998700,2512
2017,1,5,2585BG,52.0890500,4.2997300,2585
2017,1,5,2597GV,52.1050286,4.3233778,2597
2017,1,5,\N,52.0698576,4.2911114,\N
2017,1,5,2544WX,52.0461181,4.2597740,2544
2017,1,5,2597GV,52.1050286,4.3233778,2597
2017,1,5,\N,52.0698576,4.2911114,\N
2017,1,5,2585BG,52.0890500,4.2997300,2585
2017,1,5,2526MX,52.0678598,4.3045717,2526
2017,1,5,2548MP,52.0426878,4.2896412,2548
2017,1,5,2512VA,52.0737920,4.2998700,2512
2017,1,5,2532TX,52.0469191,4.2999539,2532
2017,1,5,2565WB,52.0781677,4.2658958,2565
2017,1,5,2595AL,52.0811874,4.3340263,2595
2017,1,5,2543SW,52.0416206,4.2679336,2543
2017,1,5,2512VA,52.0737920,4.2998700,2512
2017,1,5,2514GB,52.0802237,4.3079927,2514
2017,1,5,2597AX,52.1024090,4.3162300,2597
2017,1,5,2496ZL,52.0530587,4.3897593,2496
2017,1,5,\N,52.0698576,4.2911114,\N
2017,1,5,2552VJ,52.0532652,4.2449551,2552
2017,1,5,2597EW,52.1008700,4.3197548,2597
2017,1,5,2521CA,52.0684407,4.3219579,2521
2017,1,5,2544EA,52.0460159,4.2528811,2544
2017,1,5,2541TK,52.0465265,4.2819956,2541
2017,1,5,2533JD,52.0492308,4.2914782,2533
2017,1,5,2493WZ,52.0571180,4.3999568,2493
2017,1,5,2571PP,52.0632314,4.2997835,2571
2017,1,5,2521SR,52.0659017,4.3264667,2521
2017,1,5,2564BE,52.0632327,4.2594288,2564
2017,1,5,2288EC,52.0418143,4.3372014,2288
2017,1,5,2511DP,52.0787277,4.3199607,2511
2017,1,5,2542XA,52.0351989,4.2609525,2542
2017,1,5,2512GK,52.0757485,4.3071378,2512
2017,1,5,2515LM,52.0719201,4.3121459,2515
2017,1,5,2515LZ,52.0729395,4.3164975,2515
2017,1,5,2552BK,52.0517007,4.2350173,2552
2017,1,5,2548AM,52.0277610,4.2900215,2548
2017,1,5,2565KT,52.0787543,4.2746782,2565
2017,1,5,2562XV,52.0717197,4.2798271,2562
2017,1,5,2562JZ,52.0726596,4.2794100,2562
2017,1,5,2512EW,52.0747986,4.3065526,2512
2017,1,5,2525KH,52.0589368,4.3068436,2525
2017,1,5,\N,52.0698576,4.2911114,\N
2017,1,5,2548EJ,52.0349906,4.2740165,2548
2017,1,5,2593BH,52.0874558,4.3353477,2593
2017,1,5,2593BH,52.0874558,4.3353477,2593
2017,1,5,2553PX,52.0415240,4.2100705,2553
2017,1,5,2512VA,52.0737920,4.2998700,2512
2017,1,5,2571RE,52.0694437,4.2926044,2571
2017,1,5,2496ZN,52.0542076,4.3908747,2496
2017,1,5,2516CK,52.0676686,4.3502713,2516
2017,1,5,2532RJ,52.0494870,4.2968079,2532
2017,1,5,2515NK,52.0729722,4.3181158,2515
2017,1,5,2526CK,52.0692107,4.3156678,2526
2017,1,5,2497ZB,52.0358291,4.3676184,2497
2017,1,5,2542XA,52.0351989,4.2609525,2542
2017,1,5,2497ZB,52.0358291,4.3676184,2497
2017,1,5,\N,52.0698576,4.2911114,\N
2017,1,5,2525TN,52.0641012,4.3054064,2525
2017,1,5,\N,52.0698576,4.2911114,\N
2017,1,5,2492JC,52.0704978,4.3006999,2492
2017,1,5,2542HJ,52.0343344,4.2664396,2542
2017,1,5,\N,52.0698576,4.2911114,\N
2017,1,5,\N,52.0698576,4.2911114,\N
2017,1,5,2548NW,52.0328540,4.2932088,2548
2017,1,5,2551MH,52.0631175,4.2426664,2551
2017,1,5,2574VR,52.0668176,4.2756751,2574
2017,1,5,2564GL,52.0660832,4.2666317,2564
2017,1,5,2592HD,52.0939123,4.3591340,2592
2017,1,5,2548NW,52.0328540,4.2932088,2548
2017,1,5,2544EA,52.0464672,4.2521407,2544
2017,1,5,2532RJ,52.0495693,4.2969517,2532
2017,1,5,2524JK,52.0525060,4.3142889,2524
2017,1,5,2564LX,52.0651354,4.2594553,2564
2017,1,5,2497TM,52.0389252,4.3698111,2497
2017,1,5,2512VA,52.0737920,4.2998700,2512
2017,1,6,2512VA,52.0737920,4.2998700,2512
2017,1,6,\N,52.0698576,4.2911114,\N
2017,1,6,2531RJ,52.0524936,4.3050745,2531
2017,1,6,2544KW,52.0463713,4.2646045,2544
2017,1,6,\N,52.0698576,4.2911114,\N
2017,1,6,2572WX,52.0649586,4.2897510,2572
2017,1,6,2552EP,52.0569567,4.2465086,2552
2017,1,6,2512AM,52.0763885,4.3141170,2512
2017,1,6,2512VA,52.0737920,4.2998700,2512
2017,1,6,2548CX,52.0339616,4.2837410,2548
2017,1,6,2516VS,52.0642453,4.3362188,2516
2017,1,6,2584CD,52.1014530,4.2834987,2584
2017,1,6,2584CD,52.1014530,4.2834987,2584
2017,1,6,2512VA,52.0737920,4.2998700,2512
2017,1,6,2533BB,52.0496674,4.2827833,2533
2017,1,6,2541RD,52.0432109,4.2821357,2541
2017,1,6,2592HH,52.0935526,4.3601492,2592
2017,1,6,2543SX,52.0371149,4.2714859,2543
2017,1,6,2548NT,52.0344474,4.2910825,2548
2017,1,6,2515EZ,52.0664367,4.3140862,2515
2017,1,6,2515EZ,52.0664367,4.3140862,2515
2017,1,6,2597AX,52.1024090,4.3162300,2597
2017,1,6,2552KA,52.0533993,4.2523149,2552
2017,1,6,2513TS,52.0789354,4.3018571,2513
2017,1,6,\N,52.0698576,4.2911114,\N
2017,1,6,2565KP,52.0847871,4.3028401,2565
2017,1,6,2565KP,52.0782674,4.2717953,2565
2017,1,6,2591SL,52.0997726,4.3642682,2591
2017,1,6,2596GZ,52.0948345,4.3313633,2596
2017,1,6,2512VA,52.0740415,4.2992255,2512
2017,1,6,2595AK,52.0799962,4.3340430,2595
2017,1,6,2585JV,52.1011134,4.2875648,2585
2017,1,6,2566GC,52.0844348,4.2585601,2566
2017,1,6,2491BC,52.0569963,4.3926883,2491
2017,1,6,2573LD,52.0683802,4.2821997,2573
2017,1,6,2544NL,52.0386236,4.2404603,2544
2017,1,6,\N,52.0698576,4.2911114,\N
2017,1,6,2555DE,52.0684508,4.2351021,2555
2017,1,6,2548CG,52.0334259,4.2852221,2548
2017,1,6,2512VA,52.0737920,4.2998700,2512
2017,1,6,2547HA,52.0643514,4.2686776,2547
2017,1,6,2548CG,52.0334259,4.2852221,2548
2017,1,6,2512VA,52.0737920,4.2998700,2512
2017,1,6,2562EN,52.0772164,4.2831922,2562
2017,1,6,2597AX,52.1024090,4.3162300,2597
2017,1,6,2566MJ,52.0807468,4.2620525,2566
2017,1,6,2544RL,52.0390522,4.2503609,2544
2017,1,6,2597AV,52.1017918,4.3193095,2597
2017,1,6,2533CK,52.0440263,4.2914743,2533
2017,1,6,2533CK,52.0440263,4.2914743,2533
2017,1,6,2532RV,52.0545776,4.3063657,2532
2017,1,6,2583EZ,52.0937915,4.2613156,2583
2017,1,6,\N,52.0698576,4.2911114,\N
2017,1,6,\N,52.0698576,4.2911114,\N
2017,1,6,2512VA,52.0737920,4.2998700,2512
2017,1,6,\N,52.0698576,4.2911114,\N
2017,1,6,2583EZ,52.0937915,4.2613156,2583
2017,1,6,2533CK,52.0563097,4.2750578,2533
2017,1,6,2533CK,52.0563097,4.2750578,2533
2017,1,6,\N,52.0698576,4.2911114,\N
2017,1,6,2513VC,52.0772993,4.3013091,2513
2017,1,6,2572AZ,52.0667433,4.2893706,2572
2017,1,6,\N,52.0698576,4.2911114,\N
2017,1,6,2553RH,52.0438618,4.2119582,2553
